lga_2016,state,people,report_type,weekly_range_start,weekly_range_end,annual_range_start,annual_range_end
52870,5,0,value,8000,+,416000,+
52940,5,3,value,8000,+,416000,+
53010,5,0,value,8000,+,416000,+
53080,5,0,value,8000,+,416000,+
53150,5,9,value,8000,+,416000,+
53220,5,0,value,8000,+,416000,+
53290,5,6,value,8000,+,416000,+
53360,5,0,value,8000,+,416000,+
53430,5,17,value,8000,+,416000,+
53570,5,0,value,8000,+,416000,+
53640,5,4,value,8000,+,416000,+
53710,5,0,value,8000,+,416000,+
53780,5,15,value,8000,+,416000,+
53800,5,13,value,8000,+,416000,+
53920,5,0,value,8000,+,416000,+
53990,5,12,value,8000,+,416000,+
54060,5,0,value,8000,+,416000,+
54130,5,4,value,8000,+,416000,+
54170,5,110,value,8000,+,416000,+
54200,5,28,value,8000,+,416000,+
54280,5,11,value,8000,+,416000,+
54310,5,8,value,8000,+,416000,+
54340,5,0,value,8000,+,416000,+
54410,5,3,value,8000,+,416000,+
54480,5,0,value,8000,+,416000,+
54550,5,0,value,8000,+,416000,+
54620,5,0,value,8000,+,416000,+
54690,5,0,value,8000,+,416000,+
54760,5,0,value,8000,+,416000,+
54830,5,4,value,8000,+,416000,+
54900,5,0,value,8000,+,416000,+
54970,5,0,value,8000,+,416000,+
55040,5,0,value,8000,+,416000,+
55110,5,24,value,8000,+,416000,+
55180,5,3,value,8000,+,416000,+
55250,5,0,value,8000,+,416000,+
55320,5,129,value,8000,+,416000,+
55390,5,0,value,8000,+,416000,+
55460,5,0,value,8000,+,416000,+
55530,5,0,value,8000,+,416000,+
55600,5,0,value,8000,+,416000,+
55670,5,0,value,8000,+,416000,+
55740,5,25,value,8000,+,416000,+
55810,5,0,value,8000,+,416000,+
55880,5,0,value,8000,+,416000,+
55950,5,0,value,8000,+,416000,+
56090,5,28,value,8000,+,416000,+
56160,5,0,value,8000,+,416000,+
56230,5,6,value,8000,+,416000,+
56300,5,0,value,8000,+,416000,+
56370,5,3,value,8000,+,416000,+
56460,5,0,value,8000,+,416000,+
56580,5,108,value,8000,+,416000,+
56620,5,0,value,8000,+,416000,+
56730,5,0,value,8000,+,416000,+
56790,5,0,value,8000,+,416000,+
56860,5,0,value,8000,+,416000,+
56930,5,18,value,8000,+,416000,+
57000,5,0,value,8000,+,416000,+
57080,5,12,value,8000,+,416000,+
57140,5,0,value,8000,+,416000,+
57210,5,0,value,8000,+,416000,+
57280,5,6,value,8000,+,416000,+
57350,5,0,value,8000,+,416000,+
57420,5,0,value,8000,+,416000,+
57490,5,28,value,8000,+,416000,+
57630,5,0,value,8000,+,416000,+
57700,5,15,value,8000,+,416000,+
57770,5,0,value,8000,+,416000,+
57840,5,55,value,8000,+,416000,+
57910,5,162,value,8000,+,416000,+
57980,5,23,value,8000,+,416000,+
58050,5,35,value,8000,+,416000,+
58190,5,0,value,8000,+,416000,+
58260,5,0,value,8000,+,416000,+
58330,5,3,value,8000,+,416000,+
58400,5,0,value,8000,+,416000,+
58470,5,0,value,8000,+,416000,+
58510,5,16,value,8000,+,416000,+
58540,5,0,value,8000,+,416000,+
58570,5,17,value,8000,+,416000,+
58610,5,0,value,8000,+,416000,+
58680,5,0,value,8000,+,416000,+
58760,5,41,value,8000,+,416000,+
58820,5,0,value,8000,+,416000,+
58890,5,0,value,8000,+,416000,+
59030,5,0,value,8000,+,416000,+
59100,5,0,value,8000,+,416000,+
59170,5,0,value,8000,+,416000,+
59250,5,0,value,8000,+,416000,+
59310,5,0,value,8000,+,416000,+
59320,5,0,value,8000,+,416000,+
59330,5,0,value,8000,+,416000,+
59340,5,0,value,8000,+,416000,+
59350,5,0,value,8000,+,416000,+
59360,5,0,value,8000,+,416000,+
59370,5,0,value,8000,+,416000,+
59799,5,0,value,8000,+,416000,+
60210,6,3,value,8000,+,416000,+
60410,6,0,value,8000,+,416000,+
60610,6,7,value,8000,+,416000,+
60810,6,0,value,8000,+,416000,+
61010,6,0,value,8000,+,416000,+
61210,6,5,value,8000,+,416000,+
61410,6,12,value,8000,+,416000,+
61510,6,3,value,8000,+,416000,+
61610,6,0,value,8000,+,416000,+
61810,6,0,value,8000,+,416000,+
62010,6,0,value,8000,+,416000,+
62210,6,3,value,8000,+,416000,+
62410,6,7,value,8000,+,416000,+
62610,6,3,value,8000,+,416000,+
62810,6,25,value,8000,+,416000,+
63010,6,0,value,8000,+,416000,+
63210,6,0,value,8000,+,416000,+
63410,6,0,value,8000,+,416000,+
63610,6,18,value,8000,+,416000,+
63810,6,3,value,8000,+,416000,+
64010,6,14,value,8000,+,416000,+
64210,6,3,value,8000,+,416000,+
64610,6,0,value,8000,+,416000,+
64810,6,5,value,8000,+,416000,+
65010,6,0,value,8000,+,416000,+
65210,6,0,value,8000,+,416000,+
65410,6,3,value,8000,+,416000,+
65610,6,0,value,8000,+,416000,+
65810,6,4,value,8000,+,416000,+
69799,6,0,value,8000,+,416000,+
70200,7,6,value,8000,+,416000,+
70420,7,0,value,8000,+,416000,+
70540,7,0,value,8000,+,416000,+
70620,7,0,value,8000,+,416000,+
70700,7,0,value,8000,+,416000,+
71000,7,47,value,8000,+,416000,+
71300,7,0,value,8000,+,416000,+
72200,7,0,value,8000,+,416000,+
72300,7,14,value,8000,+,416000,+
72330,7,0,value,8000,+,416000,+
72800,7,10,value,8000,+,416000,+
73600,7,0,value,8000,+,416000,+
74050,7,0,value,8000,+,416000,+
74550,7,0,value,8000,+,416000,+
74560,7,0,value,8000,+,416000,+
74660,7,0,value,8000,+,416000,+
74680,7,0,value,8000,+,416000,+
79399,7,5,value,8000,+,416000,+
79799,7,0,value,8000,+,416000,+
89399,8,270,value,8000,+,416000,+
89799,8,0,value,8000,+,416000,+
99399,9,0,value,8000,+,416000,+
99799,9,0,value,8000,+,416000,+
10050,1,907,value,800,999,41600,51999
10130,1,529,value,800,999,41600,51999
10250,1,880,value,800,999,41600,51999
10300,1,47,value,800,999,41600,51999
10470,1,665,value,800,999,41600,51999
10550,1,778,value,800,999,41600,51999
10600,1,314,value,800,999,41600,51999
10650,1,161,value,800,999,41600,51999
10750,1,4969,value,800,999,41600,51999
10800,1,109,value,800,999,41600,51999
10850,1,133,value,800,999,41600,51999
10900,1,1247,value,800,999,41600,51999
10950,1,46,value,800,999,41600,51999
11100,1,607,value,800,999,41600,51999
11150,1,42,value,800,999,41600,51999
11200,1,43,value,800,999,41600,51999
11250,1,371,value,800,999,41600,51999
11300,1,474,value,800,999,41600,51999
11350,1,560,value,800,999,41600,51999
11400,1,218,value,800,999,41600,51999
11450,1,885,value,800,999,41600,51999
11500,1,2762,value,800,999,41600,51999
11520,1,943,value,800,999,41600,51999
11570,1,6383,value,800,999,41600,51999
11600,1,42,value,800,999,41600,51999
11650,1,6272,value,800,999,41600,51999
11700,1,37,value,800,999,41600,51999
11720,1,1072,value,800,999,41600,51999
11730,1,1346,value,800,999,41600,51999
11750,1,61,value,800,999,41600,51999
11800,1,1676,value,800,999,41600,51999
12000,1,77,value,800,999,41600,51999
12150,1,70,value,800,999,41600,51999
12350,1,297,value,800,999,41600,51999
12380,1,3935,value,800,999,41600,51999
12700,1,157,value,800,999,41600,51999
12730,1,144,value,800,999,41600,51999
12750,1,980,value,800,999,41600,51999
12850,1,4133,value,800,999,41600,51999
12870,1,272,value,800,999,41600,51999
12900,1,197,value,800,999,41600,51999
12930,1,2163,value,800,999,41600,51999
12950,1,90,value,800,999,41600,51999
13010,1,202,value,800,999,41600,51999
13310,1,565,value,800,999,41600,51999
13340,1,213,value,800,999,41600,51999
13450,1,417,value,800,999,41600,51999
13510,1,248,value,800,999,41600,51999
13550,1,204,value,800,999,41600,51999
13660,1,112,value,800,999,41600,51999
13800,1,892,value,800,999,41600,51999
13850,1,52,value,800,999,41600,51999
13910,1,391,value,800,999,41600,51999
14000,1,1497,value,800,999,41600,51999
14100,1,86,value,800,999,41600,51999
14170,1,1606,value,800,999,41600,51999
14200,1,389,value,800,999,41600,51999
14300,1,96,value,800,999,41600,51999
14350,1,743,value,800,999,41600,51999
14400,1,378,value,800,999,41600,51999
14500,1,923,value,800,999,41600,51999
14550,1,227,value,800,999,41600,51999
14600,1,106,value,800,999,41600,51999
14650,1,3769,value,800,999,41600,51999
14700,1,258,value,800,999,41600,51999
14750,1,201,value,800,999,41600,51999
14850,1,911,value,800,999,41600,51999
14870,1,423,value,800,999,41600,51999
14900,1,3267,value,800,999,41600,51999
14920,1,148,value,800,999,41600,51999
14950,1,65,value,800,999,41600,51999
15050,1,1377,value,800,999,41600,51999
15240,1,2447,value,800,999,41600,51999
15270,1,432,value,800,999,41600,51999
15300,1,190,value,800,999,41600,51999
15350,1,168,value,800,999,41600,51999
15520,1,228,value,800,999,41600,51999
15560,1,66,value,800,999,41600,51999
15650,1,253,value,800,999,41600,51999
15700,1,497,value,800,999,41600,51999
15750,1,214,value,800,999,41600,51999
15800,1,104,value,800,999,41600,51999
15850,1,110,value,800,999,41600,51999
15900,1,2419,value,800,999,41600,51999
15950,1,334,value,800,999,41600,51999
15990,1,2358,value,800,999,41600,51999
16100,1,67,value,800,999,41600,51999
16150,1,617,value,800,999,41600,51999
16200,1,259,value,800,999,41600,51999
16260,1,2953,value,800,999,41600,51999
16350,1,2824,value,800,999,41600,51999
16380,1,1966,value,800,999,41600,51999
16400,1,1439,value,800,999,41600,51999
16490,1,591,value,800,999,41600,51999
16550,1,1237,value,800,999,41600,51999
16610,1,543,value,800,999,41600,51999
16650,1,1720,value,800,999,41600,51999
16700,1,1391,value,800,999,41600,51999
16900,1,1273,value,800,999,41600,51999
16950,1,2388,value,800,999,41600,51999
17000,1,295,value,800,999,41600,51999
17040,1,305,value,800,999,41600,51999
17080,1,245,value,800,999,41600,51999
17100,1,498,value,800,999,41600,51999
17150,1,2550,value,800,999,41600,51999
17200,1,1391,value,800,999,41600,51999
17310,1,1132,value,800,999,41600,51999
17350,1,128,value,800,999,41600,51999
17400,1,153,value,800,999,41600,51999
17420,1,1581,value,800,999,41600,51999
17550,1,2022,value,800,999,41600,51999
17620,1,240,value,800,999,41600,51999
17640,1,158,value,800,999,41600,51999
17650,1,141,value,800,999,41600,51999
17750,1,1004,value,800,999,41600,51999
17850,1,63,value,800,999,41600,51999
17900,1,129,value,800,999,41600,51999
17950,1,45,value,800,999,41600,51999
18020,1,220,value,800,999,41600,51999
18050,1,455,value,800,999,41600,51999
18100,1,88,value,800,999,41600,51999
18200,1,131,value,800,999,41600,51999
18230,1,847,value,800,999,41600,51999
18250,1,636,value,800,999,41600,51999
18350,1,880,value,800,999,41600,51999
18400,1,623,value,800,999,41600,51999
18450,1,3294,value,800,999,41600,51999
18500,1,283,value,800,999,41600,51999
18710,1,194,value,800,999,41600,51999
19399,1,15,value,800,999,41600,51999
19799,1,0,value,800,999,41600,51999
20110,2,282,value,800,999,41600,51999
20260,2,263,value,800,999,41600,51999
20570,2,1894,value,800,999,41600,51999
20660,2,1703,value,800,999,41600,51999
20740,2,772,value,800,999,41600,51999
20830,2,977,value,800,999,41600,51999
20910,2,843,value,800,999,41600,51999
21010,2,347,value,800,999,41600,51999
21110,2,1472,value,800,999,41600,51999
21180,2,3866,value,800,999,41600,51999
21270,2,157,value,800,999,41600,51999
21370,2,752,value,800,999,41600,51999
21450,2,1535,value,800,999,41600,51999
21610,2,5042,value,800,999,41600,51999
21670,2,365,value,800,999,41600,51999
21750,2,433,value,800,999,41600,51999
21830,2,327,value,800,999,41600,51999
21890,2,2096,value,800,999,41600,51999
22110,2,1083,value,800,999,41600,51999
22170,2,2349,value,800,999,41600,51999
22250,2,275,value,800,999,41600,51999
22310,2,1539,value,800,999,41600,51999
22410,2,411,value,800,999,41600,51999
22490,2,357,value,800,999,41600,51999
22620,2,2238,value,800,999,41600,51999
22670,2,3261,value,800,999,41600,51999
22750,2,4208,value,800,999,41600,51999
22830,2,1183,value,800,999,41600,51999
22910,2,373,value,800,999,41600,51999
22980,2,129,value,800,999,41600,51999
23110,2,1324,value,800,999,41600,51999
23190,2,431,value,800,999,41600,51999
23270,2,3757,value,800,999,41600,51999
23350,2,305,value,800,999,41600,51999
23430,2,2293,value,800,999,41600,51999
23670,2,2488,value,800,999,41600,51999
23810,2,1397,value,800,999,41600,51999
23940,2,179,value,800,999,41600,51999
24130,2,654,value,800,999,41600,51999
24210,2,1821,value,800,999,41600,51999
24250,2,157,value,800,999,41600,51999
24330,2,1088,value,800,999,41600,51999
24410,2,1698,value,800,999,41600,51999
24600,2,1033,value,800,999,41600,51999
24650,2,2116,value,800,999,41600,51999
24780,2,1125,value,800,999,41600,51999
24850,2,699,value,800,999,41600,51999
24900,2,625,value,800,999,41600,51999
24970,2,2659,value,800,999,41600,51999
25060,2,1485,value,800,999,41600,51999
25150,2,521,value,800,999,41600,51999
25250,2,2300,value,800,999,41600,51999
25340,2,2899,value,800,999,41600,51999
25430,2,409,value,800,999,41600,51999
25490,2,316,value,800,999,41600,51999
25620,2,242,value,800,999,41600,51999
25710,2,659,value,800,999,41600,51999
25810,2,269,value,800,999,41600,51999
25900,2,727,value,800,999,41600,51999
25990,2,152,value,800,999,41600,51999
26080,2,74,value,800,999,41600,51999
26170,2,688,value,800,999,41600,51999
26260,2,353,value,800,999,41600,51999
26350,2,749,value,800,999,41600,51999
26430,2,214,value,800,999,41600,51999
26490,2,399,value,800,999,41600,51999
26610,2,377,value,800,999,41600,51999
26670,2,128,value,800,999,41600,51999
26700,2,641,value,800,999,41600,51999
26730,2,642,value,800,999,41600,51999
26810,2,846,value,800,999,41600,51999
26890,2,96,value,800,999,41600,51999
26980,2,2340,value,800,999,41600,51999
27070,2,3533,value,800,999,41600,51999
27170,2,706,value,800,999,41600,51999
27260,2,3676,value,800,999,41600,51999
27350,2,648,value,800,999,41600,51999
27450,2,2541,value,800,999,41600,51999
27630,2,151,value,800,999,41600,51999
29399,2,11,value,800,999,41600,51999
29799,2,0,value,800,999,41600,51999
30250,3,23,value,800,999,41600,51999
30300,3,75,value,800,999,41600,51999
30370,3,188,value,800,999,41600,51999
30410,3,41,value,800,999,41600,51999
30450,3,4,value,800,999,41600,51999
30760,3,36,value,800,999,41600,51999
30900,3,4,value,800,999,41600,51999
31000,3,14242,value,800,999,41600,51999
31750,3,4,value,800,999,41600,51999
31820,3,2302,value,800,999,41600,51999
31900,3,302,value,800,999,41600,51999
31950,3,7,value,800,999,41600,51999
32080,3,2623,value,800,999,41600,51999
32250,3,30,value,800,999,41600,51999
32260,3,640,value,800,999,41600,51999
32270,3,245,value,800,999,41600,51999
32310,3,188,value,800,999,41600,51999
32330,3,35,value,800,999,41600,51999
32450,3,27,value,800,999,41600,51999
32500,3,62,value,800,999,41600,51999
32600,3,3,value,800,999,41600,51999
32750,3,0,value,800,999,41600,51999
32770,3,22,value,800,999,41600,51999
32810,3,194,value,800,999,41600,51999
33100,3,10,value,800,999,41600,51999
33200,3,26,value,800,999,41600,51999
33220,3,2723,value,800,999,41600,51999
33360,3,846,value,800,999,41600,51999
33430,3,9466,value,800,999,41600,51999
33610,3,182,value,800,999,41600,51999
33620,3,1258,value,800,999,41600,51999
33800,3,229,value,800,999,41600,51999
33830,3,13,value,800,999,41600,51999
33960,3,3456,value,800,999,41600,51999
33980,3,117,value,800,999,41600,51999
34420,3,39,value,800,999,41600,51999
34530,3,583,value,800,999,41600,51999
34570,3,7,value,800,999,41600,51999
34580,3,802,value,800,999,41600,51999
34590,3,5554,value,800,999,41600,51999
34710,3,48,value,800,999,41600,51999
34770,3,1637,value,800,999,41600,51999
34800,3,6,value,800,999,41600,51999
34830,3,3,value,800,999,41600,51999
34860,3,170,value,800,999,41600,51999
34880,3,426,value,800,999,41600,51999
35010,3,7924,value,800,999,41600,51999
35250,3,23,value,800,999,41600,51999
35300,3,135,value,800,999,41600,51999
35600,3,79,value,800,999,41600,51999
35670,3,23,value,800,999,41600,51999
35740,3,1201,value,800,999,41600,51999
35760,3,233,value,800,999,41600,51999
35780,3,66,value,800,999,41600,51999
35790,3,72,value,800,999,41600,51999
35800,3,28,value,800,999,41600,51999
36070,3,21,value,800,999,41600,51999
36150,3,12,value,800,999,41600,51999
36250,3,2461,value,800,999,41600,51999
36300,3,17,value,800,999,41600,51999
36370,3,1414,value,800,999,41600,51999
36510,3,818,value,800,999,41600,51999
36580,3,575,value,800,999,41600,51999
36630,3,792,value,800,999,41600,51999
36660,3,832,value,800,999,41600,51999
36720,3,6043,value,800,999,41600,51999
36820,3,566,value,800,999,41600,51999
36910,3,2990,value,800,999,41600,51999
36950,3,32,value,800,999,41600,51999
36960,3,120,value,800,999,41600,51999
37010,3,2949,value,800,999,41600,51999
37300,3,8,value,800,999,41600,51999
37310,3,562,value,800,999,41600,51999
37340,3,533,value,800,999,41600,51999
37400,3,14,value,800,999,41600,51999
37550,3,23,value,800,999,41600,51999
37570,3,8,value,800,999,41600,51999
37600,3,80,value,800,999,41600,51999
39799,3,0,value,800,999,41600,51999
40070,4,190,value,800,999,41600,51999
40120,4,540,value,800,999,41600,51999
40220,4,718,value,800,999,41600,51999
40250,4,64,value,800,999,41600,51999
40310,4,465,value,800,999,41600,51999
40430,4,63,value,800,999,41600,51999
40520,4,242,value,800,999,41600,51999
40700,4,515,value,800,999,41600,51999
40910,4,974,value,800,999,41600,51999
41010,4,51,value,800,999,41600,51999
41060,4,2060,value,800,999,41600,51999
41140,4,192,value,800,999,41600,51999
41190,4,37,value,800,999,41600,51999
41330,4,24,value,800,999,41600,51999
41560,4,374,value,800,999,41600,51999
41750,4,29,value,800,999,41600,51999
41830,4,36,value,800,999,41600,51999
41960,4,26,value,800,999,41600,51999
42030,4,489,value,800,999,41600,51999
42110,4,87,value,800,999,41600,51999
42250,4,139,value,800,999,41600,51999
42600,4,545,value,800,999,41600,51999
42750,4,108,value,800,999,41600,51999
43080,4,26,value,800,999,41600,51999
43220,4,14,value,800,999,41600,51999
43360,4,57,value,800,999,41600,51999
43650,4,244,value,800,999,41600,51999
43710,4,107,value,800,999,41600,51999
43790,4,275,value,800,999,41600,51999
43920,4,172,value,800,999,41600,51999
44000,4,0,value,800,999,41600,51999
44060,4,1717,value,800,999,41600,51999
44210,4,209,value,800,999,41600,51999
44340,4,884,value,800,999,41600,51999
44550,4,581,value,800,999,41600,51999
44620,4,542,value,800,999,41600,51999
44830,4,64,value,800,999,41600,51999
45040,4,500,value,800,999,41600,51999
45090,4,179,value,800,999,41600,51999
45120,4,88,value,800,999,41600,51999
45290,4,506,value,800,999,41600,51999
45340,4,3669,value,800,999,41600,51999
45400,4,22,value,800,999,41600,51999
45540,4,49,value,800,999,41600,51999
45680,4,2102,value,800,999,41600,51999
45890,4,2433,value,800,999,41600,51999
46090,4,243,value,800,999,41600,51999
46300,4,264,value,800,999,41600,51999
46450,4,398,value,800,999,41600,51999
46510,4,256,value,800,999,41600,51999
46670,4,219,value,800,999,41600,51999
46860,4,28,value,800,999,41600,51999
46970,4,12,value,800,999,41600,51999
47140,4,3130,value,800,999,41600,51999
47290,4,43,value,800,999,41600,51999
47490,4,44,value,800,999,41600,51999
47630,4,127,value,800,999,41600,51999
47700,4,1946,value,800,999,41600,51999
47800,4,139,value,800,999,41600,51999
47910,4,43,value,800,999,41600,51999
47980,4,404,value,800,999,41600,51999
48050,4,464,value,800,999,41600,51999
48130,4,128,value,800,999,41600,51999
48260,4,85,value,800,999,41600,51999
48340,4,252,value,800,999,41600,51999
48410,4,1045,value,800,999,41600,51999
48540,4,399,value,800,999,41600,51999
48640,4,21,value,800,999,41600,51999
48750,4,142,value,800,999,41600,51999
48830,4,288,value,800,999,41600,51999
49399,4,48,value,800,999,41600,51999
49799,4,0,value,800,999,41600,51999
50080,5,645,value,800,999,41600,51999
50210,5,1221,value,800,999,41600,51999
50250,5,23,value,800,999,41600,51999
50280,5,259,value,800,999,41600,51999
50350,5,202,value,800,999,41600,51999
50420,5,973,value,800,999,41600,51999
50490,5,555,value,800,999,41600,51999
50560,5,40,value,800,999,41600,51999
50630,5,25,value,800,999,41600,51999
50770,5,29,value,800,999,41600,51999
50840,5,82,value,800,999,41600,51999
50910,5,17,value,800,999,41600,51999
50980,5,183,value,800,999,41600,51999
51080,5,23,value,800,999,41600,51999
51120,5,18,value,800,999,41600,51999
51190,5,586,value,800,999,41600,51999
51260,5,632,value,800,999,41600,51999
51310,5,210,value,800,999,41600,51999
51330,5,1324,value,800,999,41600,51999
51400,5,227,value,800,999,41600,51999
51470,5,3,value,800,999,41600,51999
51540,5,61,value,800,999,41600,51999
51610,5,18,value,800,999,41600,51999
51680,5,76,value,800,999,41600,51999
51750,5,64,value,800,999,41600,51999
51820,5,1310,value,800,999,41600,51999
51890,5,150,value,800,999,41600,51999
51960,5,40,value,800,999,41600,51999
52030,5,18,value,800,999,41600,51999
52100,5,16,value,800,999,41600,51999
52170,5,45,value,800,999,41600,51999
52240,5,33,value,800,999,41600,51999
52310,5,12,value,800,999,41600,51999
52380,5,3,value,800,999,41600,51999
52450,5,18,value,800,999,41600,51999
52520,5,15,value,800,999,41600,51999
52590,5,45,value,800,999,41600,51999
52660,5,206,value,800,999,41600,51999
52730,5,140,value,800,999,41600,51999
52800,5,113,value,800,999,41600,51999
52870,5,113,value,800,999,41600,51999
52940,5,9,value,800,999,41600,51999
53010,5,19,value,800,999,41600,51999
53080,5,9,value,800,999,41600,51999
53150,5,50,value,800,999,41600,51999
53220,5,37,value,800,999,41600,51999
53290,5,191,value,800,999,41600,51999
53360,5,18,value,800,999,41600,51999
53430,5,317,value,800,999,41600,51999
53570,5,102,value,800,999,41600,51999
53640,5,14,value,800,999,41600,51999
53710,5,22,value,800,999,41600,51999
53780,5,1902,value,800,999,41600,51999
53800,5,521,value,800,999,41600,51999
53920,5,58,value,800,999,41600,51999
53990,5,421,value,800,999,41600,51999
54060,5,61,value,800,999,41600,51999
54130,5,21,value,800,999,41600,51999
54170,5,1960,value,800,999,41600,51999
54200,5,838,value,800,999,41600,51999
54280,5,220,value,800,999,41600,51999
54310,5,86,value,800,999,41600,51999
54340,5,50,value,800,999,41600,51999
54410,5,24,value,800,999,41600,51999
54480,5,9,value,800,999,41600,51999
54550,5,41,value,800,999,41600,51999
54620,5,10,value,800,999,41600,51999
54690,5,3,value,800,999,41600,51999
54760,5,13,value,800,999,41600,51999
54830,5,608,value,800,999,41600,51999
54900,5,22,value,800,999,41600,51999
54970,5,8,value,800,999,41600,51999
55040,5,8,value,800,999,41600,51999
55110,5,1499,value,800,999,41600,51999
55180,5,180,value,800,999,41600,51999
55250,5,12,value,800,999,41600,51999
55320,5,1177,value,800,999,41600,51999
55390,5,7,value,800,999,41600,51999
55460,5,50,value,800,999,41600,51999
55530,5,8,value,800,999,41600,51999
55600,5,19,value,800,999,41600,51999
55670,5,12,value,800,999,41600,51999
55740,5,67,value,800,999,41600,51999
55810,5,0,value,800,999,41600,51999
55880,5,5,value,800,999,41600,51999
55950,5,9,value,800,999,41600,51999
56090,5,533,value,800,999,41600,51999
56160,5,3,value,800,999,41600,51999
56230,5,303,value,800,999,41600,51999
56300,5,27,value,800,999,41600,51999
56370,5,15,value,800,999,41600,51999
56460,5,88,value,800,999,41600,51999
56580,5,133,value,800,999,41600,51999
56620,5,27,value,800,999,41600,51999
56730,5,180,value,800,999,41600,51999
56790,5,50,value,800,999,41600,51999
56860,5,3,value,800,999,41600,51999
56930,5,7,value,800,999,41600,51999
57000,5,3,value,800,999,41600,51999
57080,5,163,value,800,999,41600,51999
57140,5,29,value,800,999,41600,51999
57210,5,97,value,800,999,41600,51999
57280,5,55,value,800,999,41600,51999
57350,5,19,value,800,999,41600,51999
57420,5,23,value,800,999,41600,51999
57490,5,1748,value,800,999,41600,51999
57630,5,0,value,800,999,41600,51999
57700,5,319,value,800,999,41600,51999
57770,5,15,value,800,999,41600,51999
57840,5,471,value,800,999,41600,51999
57910,5,2870,value,800,999,41600,51999
57980,5,146,value,800,999,41600,51999
58050,5,1918,value,800,999,41600,51999
58190,5,12,value,800,999,41600,51999
58260,5,14,value,800,999,41600,51999
58330,5,96,value,800,999,41600,51999
58400,5,4,value,800,999,41600,51999
58470,5,3,value,800,999,41600,51999
58510,5,455,value,800,999,41600,51999
58540,5,10,value,800,999,41600,51999
58570,5,285,value,800,999,41600,51999
58610,5,48,value,800,999,41600,51999
58680,5,8,value,800,999,41600,51999
58760,5,2587,value,800,999,41600,51999
58820,5,70,value,800,999,41600,51999
58890,5,14,value,800,999,41600,51999
59030,5,0,value,800,999,41600,51999
59100,5,8,value,800,999,41600,51999
59170,5,13,value,800,999,41600,51999
59250,5,10,value,800,999,41600,51999
59310,5,23,value,800,999,41600,51999
59320,5,10,value,800,999,41600,51999
59330,5,10,value,800,999,41600,51999
59340,5,81,value,800,999,41600,51999
59350,5,0,value,800,999,41600,51999
59360,5,13,value,800,999,41600,51999
59370,5,75,value,800,999,41600,51999
59799,5,0,value,800,999,41600,51999
60210,6,164,value,800,999,41600,51999
60410,6,381,value,800,999,41600,51999
60610,6,415,value,800,999,41600,51999
60810,6,540,value,800,999,41600,51999
61010,6,49,value,800,999,41600,51999
61210,6,144,value,800,999,41600,51999
61410,6,1097,value,800,999,41600,51999
61510,6,248,value,800,999,41600,51999
61610,6,592,value,800,999,41600,51999
61810,6,155,value,800,999,41600,51999
62010,6,27,value,800,999,41600,51999
62210,6,173,value,800,999,41600,51999
62410,6,137,value,800,999,41600,51999
62610,6,1031,value,800,999,41600,51999
62810,6,622,value,800,999,41600,51999
63010,6,417,value,800,999,41600,51999
63210,6,141,value,800,999,41600,51999
63410,6,25,value,800,999,41600,51999
63610,6,652,value,800,999,41600,51999
63810,6,242,value,800,999,41600,51999
64010,6,1296,value,800,999,41600,51999
64210,6,402,value,800,999,41600,51999
64610,6,291,value,800,999,41600,51999
64810,6,315,value,800,999,41600,51999
65010,6,130,value,800,999,41600,51999
65210,6,65,value,800,999,41600,51999
65410,6,344,value,800,999,41600,51999
65610,6,70,value,800,999,41600,51999
65810,6,493,value,800,999,41600,51999
69799,6,0,value,800,999,41600,51999
70200,7,192,value,800,999,41600,51999
70420,7,119,value,800,999,41600,51999
70540,7,0,value,800,999,41600,51999
70620,7,92,value,800,999,41600,51999
70700,7,22,value,800,999,41600,51999
71000,7,598,value,800,999,41600,51999
71300,7,152,value,800,999,41600,51999
72200,7,83,value,800,999,41600,51999
72300,7,175,value,800,999,41600,51999
72330,7,81,value,800,999,41600,51999
72800,7,267,value,800,999,41600,51999
73600,7,115,value,800,999,41600,51999
74050,7,39,value,800,999,41600,51999
74550,7,42,value,800,999,41600,51999
74560,7,8,value,800,999,41600,51999
74660,7,116,value,800,999,41600,51999
74680,7,53,value,800,999,41600,51999
79399,7,27,value,800,999,41600,51999
79799,7,0,value,800,999,41600,51999
89399,8,3464,value,800,999,41600,51999
89799,8,0,value,800,999,41600,51999
99399,9,70,value,800,999,41600,51999
99799,9,0,value,800,999,41600,51999
10050,1,16,negatve,,,,
10130,1,17,negatve,,,,
10250,1,12,negatve,,,,
10300,1,0,negatve,,,,
10470,1,18,negatve,,,,
10550,1,17,negatve,,,,
10600,1,6,negatve,,,,
10650,1,8,negatve,,,,
10750,1,180,negatve,,,,
10800,1,5,negatve,,,,
10850,1,4,negatve,,,,
10900,1,20,negatve,,,,
10950,1,4,negatve,,,,
11100,1,20,negatve,,,,
11150,1,4,negatve,,,,
11200,1,4,negatve,,,,
11250,1,4,negatve,,,,
11300,1,25,negatve,,,,
11350,1,15,negatve,,,,
11400,1,6,negatve,,,,
11450,1,21,negatve,,,,
11500,1,55,negatve,,,,
11520,1,49,negatve,,,,
11570,1,263,negatve,,,,
11600,1,0,negatve,,,,
11650,1,130,negatve,,,,
11700,1,0,negatve,,,,
11720,1,18,negatve,,,,
11730,1,29,negatve,,,,
11750,1,3,negatve,,,,
